690150,"TWENTYNINE PALMS",CA,-8.0,34.300,-116.167,626
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
03/15/2001,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,B,8,0,B,8,10.2,B,8,-1.0,B,8,45,A,7,954,B,8,300,B,8,4.1,B,8,-9900,?,0,77777,B,8,1.2,E,8,0.058,F,8,0.170,F,8,-9900,-9900,?,0
03/15/2001,06:00,1,81,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,0,E,9,0,E,9,10.0,A,7,-1.0,A,7,46,A,7,954,A,7,290,A,7,3.6,A,7,11200,A,7,77777,A,7,1.2,E,8,0.058,F,8,0.170,F,8,-9900,-9900,?,0
03/15/2001,07:00,158,1383,64,2,8,368,2,15,22,2,8,6500,2,8,24100,2,15,3800,2,8,440,2,19,0,E,9,0,E,9,11.0,A,7,-1.0,A,7,43,A,7,955,A,7,290,A,7,3.6,A,7,11200,A,7,77777,A,7,1.1,E,8,0.058,F,8,0.170,F,8,-9900,-9900,?,0
03/15/2001,08:00,440,1383,268,2,8,647,2,15,61,2,8,27500,2,8,58400,2,15,8800,2,8,1180,2,19,0,E,9,0,E,9,12.0,A,7,1.0,A,7,47,A,7,956,A,7,0,A,7,0.0,A,7,11200,A,7,77777,A,7,1.1,E,8,0.058,F,8,0.170,F,8,-9900,-9900,?,0
03/15/2001,09:00,693,1383,477,2,8,794,2,15,78,2,8,50500,2,8,78200,2,15,11200,2,8,1740,2,19,0,E,9,0,E,9,15.0,A,7,0.0,A,7,36,A,7,956,A,7,0,A,7,0.0,A,7,11200,A,7,77777,A,7,1.1,E,8,0.058,F,8,0.170,F,8,-9900,-9900,?,0
03/15/2001,10:00,897,1383,654,2,8,853,2,15,99,2,8,69800,2,8,85900,2,15,13900,2,8,2550,2,19,0,E,9,0,E,9,18.0,A,7,-1.0,A,7,27,A,7,956,A,7,0,A,7,0.0,A,7,11200,A,7,77777,A,7,1.1,E,8,0.058,F,8,0.170,F,8,-9900,-9900,?,0
03/15/2001,11:00,1038,1383,770,2,8,874,2,15,112,2,8,79500,2,8,87200,2,15,13800,2,8,2850,2,19,0,E,9,0,E,9,19.0,A,7,-3.0,A,7,22,A,7,956,A,7,100,A,7,2.6,A,7,11200,A,7,77777,A,7,1.1,E,8,0.058,F,8,0.170,F,8,-9900,-9900,?,0
03/15/2001,12:00,1107,1383,877,2,8,947,2,15,116,2,8,90400,2,8,94700,2,15,14300,2,8,3380,2,19,4,E,9,4,E,9,20.0,A,7,-5.0,A,7,17,A,7,955,A,7,0,A,7,0.0,A,7,11200,A,7,77777,A,7,1.1,E,8,0.058,F,8,0.170,F,8,-9900,-9900,?,0
03/15/2001,13:00,1099,1383,841,2,8,845,2,15,167,2,8,87300,2,8,84600,2,15,19900,2,8,5300,2,19,5,E,9,5,E,9,22.0,A,7,-9.0,A,7,11,A,7,954,A,7,110,A,7,4.1,A,7,11200,A,7,6096,A,7,1.1,E,8,0.058,F,8,0.170,F,8,-9900,-9900,?,0
03/15/2001,14:00,1014,1383,812,2,8,988,2,15,85,2,8,84500,2,8,98800,2,15,11900,2,8,2440,2,19,5,E,9,5,E,9,22.0,A,7,-8.0,A,7,12,A,7,953,A,7,110,A,7,4.6,A,7,11200,A,7,6096,A,7,1.1,E,8,0.058,F,8,0.170,F,8,-9900,-9900,?,0
03/15/2001,15:00,858,1383,675,2,8,912,2,15,107,2,8,71100,2,8,91200,2,15,14300,2,8,2560,2,19,6,E,9,5,E,9,22.0,A,7,-8.0,A,7,12,A,7,952,A,7,120,A,7,3.6,A,7,11200,A,7,6096,A,7,1.0,E,8,0.058,F,8,0.170,F,8,-9900,-9900,?,0
03/15/2001,16:00,643,1383,442,2,8,627,2,15,150,2,8,46900,2,8,62100,2,15,17900,2,8,3060,2,19,6,E,9,5,E,9,22.0,A,7,-8.0,A,7,12,A,7,951,A,7,150,A,7,2.6,A,7,11200,A,7,6096,A,7,1.0,E,8,0.058,F,8,0.170,F,8,-9900,-9900,?,0
03/15/2001,17:00,382,1383,217,2,8,463,2,15,89,2,8,22800,2,8,39800,2,15,11700,2,8,1650,2,19,9,E,9,8,E,9,21.0,A,7,-7.0,A,7,14,A,7,951,A,7,130,A,7,2.6,A,7,11200,A,7,3048,A,7,1.0,E,8,0.058,F,8,0.170,F,8,-9900,-9900,?,0
03/15/2001,18:00,101,1187,24,2,8,204,2,15,10,2,8,3100,2,8,12700,2,15,1900,2,8,240,2,19,10,E,9,8,E,9,20.0,A,7,-7.0,A,7,14,A,7,951,A,7,150,A,7,2.6,A,7,11200,A,7,3048,A,7,1.0,E,8,0.058,F,8,0.170,F,8,-9900,-9900,?,0
03/15/2001,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,6,E,9,18.0,A,7,-5.0,A,7,19,A,7,950,A,7,150,A,7,3.6,A,7,11200,A,7,77777,A,7,1.0,E,8,0.058,F,8,0.170,F,8,-9900,-9900,?,0
03/15/2001,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,7,E,9,6,E,9,18.0,A,7,-7.0,A,7,16,A,7,950,A,7,190,A,7,2.6,A,7,11200,A,7,6096,A,7,1.0,E,8,0.058,F,8,0.170,F,8,-9900,-9900,?,0
03/15/2001,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,7,E,9,17.0,A,7,-1.0,A,7,29,A,7,950,A,7,220,A,7,3.1,A,7,11200,A,7,6096,A,7,1.0,E,8,0.058,F,8,0.170,F,8,-9900,-9900,?,0
03/15/2001,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,9,E,9,8,E,9,17.0,A,7,-1.0,A,7,29,A,7,950,A,7,290,A,7,12.9,A,7,11200,A,7,77777,A,7,1.0,E,8,0.058,F,8,0.170,F,8,-9900,-9900,?,0
03/15/2001,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,4,E,9,16.0,A,7,0.0,A,7,34,A,7,950,A,7,300,A,7,9.3,A,7,11200,A,7,77777,A,7,1.0,E,8,0.058,F,8,0.170,F,8,-9900,-9900,?,0
03/15/2001,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,7,E,9,15.0,A,7,1.0,A,7,39,A,7,950,A,7,360,A,7,4.1,A,7,11200,A,7,77777,A,7,1.0,E,8,0.058,F,8,0.170,F,8,-9900,-9900,?,0
03/16/2001,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,A,7,3,E,9,15.0,A,7,-2.0,A,7,30,A,7,949,A,7,330,A,7,6.7,A,7,11200,A,7,77777,A,7,1.0,E,8,0.059,F,8,0.170,F,8,-9900,-9900,?,0
03/16/2001,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,A,7,0,E,9,13.0,A,7,-1.0,A,7,38,A,7,948,A,7,310,A,7,7.7,A,7,11200,A,7,77777,A,7,1.0,E,8,0.059,F,8,0.170,F,8,-9900,-9900,?,0
03/16/2001,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,B,8,0,B,8,12.3,B,8,-0.6,B,8,41,A,7,948,B,8,320,B,8,7.0,B,8,-9900,?,0,77777,B,8,1.0,E,8,0.059,F,8,0.170,F,8,-9900,-9900,?,0
03/16/2001,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,12.0,A,7,0.0,A,7,44,A,7,948,A,7,320,A,7,6.2,A,7,11200,A,7,77777,A,7,1.0,E,8,0.059,F,8,0.170,F,8,-9900,-9900,?,0
03/16/2001,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,12.0,A,7,-1.0,A,7,40,A,7,948,A,7,320,A,7,4.1,A,7,11200,A,7,77777,A,7,1.0,E,8,0.059,F,8,0.170,F,8,-9900,-9900,?,0
03/16/2001,06:00,1,127,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,0,E,9,0,E,9,11.0,A,7,0.0,A,7,47,A,7,948,A,7,290,A,7,3.6,A,7,11200,A,7,77777,A,7,1.0,E,8,0.059,F,8,0.170,F,8,-9900,-9900,?,0
03/16/2001,07:00,164,1382,58,2,8,279,2,15,24,2,8,5900,2,8,17300,2,15,3900,2,8,450,2,19,0,E,9,0,E,9,11.0,A,7,0.0,A,7,47,A,7,948,A,7,330,A,7,3.1,A,7,11200,A,7,77777,A,7,1.0,E,8,0.059,F,8,0.170,F,8,-9900,-9900,?,0
03/16/2001,08:00,446,1382,286,2,8,659,2,15,73,2,8,29800,2,8,59600,2,15,10500,2,8,1390,2,19,0,E,9,0,E,9,13.0,A,7,1.0,A,7,44,A,7,949,A,7,320,A,7,7.7,A,7,11200,A,7,6096,A,7,1.0,E,8,0.059,F,8,0.170,F,8,-9900,-9900,?,0
03/16/2001,09:00,699,1382,394,2,8,340,2,15,221,2,8,41900,2,8,35300,2,15,24000,2,8,5090,2,19,3,E,9,2,E,9,15.0,A,7,1.0,A,7,39,A,7,949,A,7,340,A,7,6.7,A,7,11200,A,7,6096,A,7,1.0,E,8,0.059,F,8,0.170,F,8,-9900,-9900,?,0
03/16/2001,10:00,903,1382,541,2,8,394,2,15,283,2,8,58300,2,8,42200,2,15,30700,2,8,7590,2,19,6,E,9,4,E,9,16.0,A,7,1.0,A,7,36,A,7,949,A,7,330,A,7,6.7,A,7,11200,A,7,6096,A,7,1.0,E,8,0.059,F,8,0.170,F,8,-9900,-9900,?,0
03/16/2001,11:00,1044,1382,776,2,8,815,2,15,159,2,8,80500,2,8,81500,2,15,18800,2,8,4510,2,19,6,E,9,5,E,9,18.0,A,7,1.0,A,7,32,A,7,949,A,7,330,A,7,7.2,A,7,11200,A,7,77777,A,7,1.0,E,8,0.059,F,8,0.170,F,8,-9900,-9900,?,0
03/16/2001,12:00,1112,1382,835,2,8,875,2,15,129,2,8,85900,2,8,87400,2,15,15300,2,8,3560,2,19,0,E,9,0,E,9,20.0,A,7,1.0,A,7,28,A,7,949,A,7,300,A,7,7.2,A,7,11200,A,7,77777,A,7,1.0,E,8,0.059,F,8,0.170,F,8,-9900,-9900,?,0
03/16/2001,13:00,1103,1382,822,2,8,797,2,15,183,2,8,87700,2,8,81500,2,15,22400,2,8,6590,2,19,3,A,7,3,E,9,21.0,A,7,1.0,A,7,26,A,7,948,A,7,310,A,7,7.7,A,7,11200,A,7,77777,A,7,1.1,E,8,0.059,F,8,0.170,F,8,-9900,-9900,?,0
03/16/2001,14:00,1018,1382,785,2,8,896,2,15,123,2,8,83400,2,8,90500,2,15,16500,2,8,3610,2,19,0,E,9,0,E,9,22.0,A,7,1.0,A,7,25,A,7,947,A,7,310,A,7,4.6,A,7,11200,A,7,77777,A,7,1.1,E,8,0.059,F,8,0.170,F,8,-9900,-9900,?,0
03/16/2001,15:00,863,1382,647,2,8,887,2,15,91,2,8,67200,2,8,87900,2,15,12200,2,8,2020,2,19,0,E,9,0,E,9,22.0,A,7,1.0,A,7,25,A,7,947,A,7,310,A,7,5.2,A,7,11200,A,7,77777,A,7,1.1,E,8,0.059,F,8,0.170,F,8,-9900,-9900,?,0
03/16/2001,16:00,647,1382,489,2,8,859,2,15,86,2,8,50800,2,8,83300,2,15,11700,2,8,1760,2,19,0,E,9,0,E,9,22.0,A,7,1.0,A,7,25,A,7,946,A,7,300,A,7,7.7,A,7,11200,A,7,77777,A,7,1.1,E,8,0.059,F,8,0.170,F,8,-9900,-9900,?,0
03/16/2001,17:00,386,1382,286,2,8,726,2,15,83,2,8,29200,2,8,61900,2,15,11800,2,8,1480,2,19,0,E,9,0,E,9,21.0,A,7,1.0,A,7,26,A,7,946,A,7,310,A,7,8.8,A,7,11200,A,7,77777,A,7,1.2,E,8,0.059,F,8,0.170,F,8,-9900,-9900,?,0
03/16/2001,18:00,105,1209,33,2,8,326,2,15,10,2,8,4300,2,8,21300,2,15,2300,2,8,310,2,19,4,E,9,4,E,9,19.0,A,7,1.0,A,7,30,A,7,946,A,7,310,A,7,7.2,A,7,11200,A,7,77777,A,7,1.2,E,8,0.059,F,8,0.170,F,8,-9900,-9900,?,0
03/16/2001,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,17.0,A,7,1.0,A,7,34,A,7,947,A,7,310,A,7,6.2,A,7,11200,A,7,77777,A,7,1.2,E,8,0.059,F,8,0.170,F,8,-9900,-9900,?,0
03/16/2001,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,17.0,A,7,2.0,A,7,36,A,7,948,A,7,300,A,7,7.2,A,7,11200,A,7,77777,A,7,1.2,E,8,0.059,F,8,0.170,F,8,-9900,-9900,?,0
03/16/2001,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,15.0,A,7,2.0,A,7,41,A,7,949,A,7,310,A,7,5.2,A,7,11200,A,7,77777,A,7,1.3,E,8,0.059,F,8,0.170,F,8,-9900,-9900,?,0
03/16/2001,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,14.0,A,7,1.0,A,7,41,A,7,949,A,7,320,A,7,8.2,A,7,11200,A,7,77777,A,7,1.3,E,8,0.059,F,8,0.170,F,8,-9900,-9900,?,0
03/16/2001,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,13.0,A,7,1.0,A,7,44,A,7,949,A,7,290,A,7,6.7,A,7,11200,A,7,77777,A,7,1.2,E,8,0.059,F,8,0.170,F,8,-9900,-9900,?,0
03/16/2001,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,13.0,A,7,0.0,A,7,41,A,7,950,A,7,300,A,7,6.2,A,7,11200,A,7,77777,A,7,1.2,E,8,0.059,F,8,0.170,F,8,-9900,-9900,?,0
03/17/2001,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,A,7,2,E,9,12.0,A,7,0.0,A,7,44,A,7,950,A,7,300,A,7,6.7,A,7,11200,A,7,77777,A,7,1.2,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
03/17/2001,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,A,7,3,E,9,12.0,A,7,-1.0,A,7,40,A,7,950,A,7,300,A,7,7.7,A,7,11200,A,7,77777,A,7,1.1,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
03/17/2001,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,A,7,0,E,9,12.0,A,7,-2.0,A,7,37,A,7,951,A,7,320,A,7,4.6,A,7,11200,A,7,77777,A,7,1.1,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
03/17/2001,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,11.0,A,7,-1.0,A,7,43,A,7,951,A,7,280,A,7,4.6,A,7,11200,A,7,77777,A,7,1.1,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
03/17/2001,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,11.0,A,7,-1.0,A,7,43,A,7,951,A,7,290,A,7,5.2,A,7,11200,A,7,77777,A,7,1.0,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
03/17/2001,06:00,2,150,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,5,E,9,5,E,9,11.0,A,7,-1.0,A,7,43,A,7,953,A,7,290,A,7,4.6,A,7,11200,A,7,77777,A,7,1.0,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
03/17/2001,07:00,171,1381,73,2,8,460,2,15,16,2,8,7800,2,8,32700,2,15,3700,2,8,440,2,19,5,E,9,5,E,9,11.0,A,7,0.0,A,7,47,A,7,954,A,7,280,A,7,5.7,A,7,11200,A,7,77777,A,7,0.9,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
03/17/2001,08:00,453,1381,296,2,8,780,2,15,40,2,8,31400,2,8,71500,2,15,7900,2,8,1010,2,19,0,E,9,0,E,9,13.0,A,7,2.0,A,7,47,A,7,955,A,7,40,A,7,2.6,A,7,11200,A,7,77777,A,7,0.9,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
03/17/2001,09:00,705,1381,509,2,8,859,2,15,70,2,8,53300,2,8,83800,2,15,10400,2,8,1570,2,19,0,E,9,0,E,9,15.0,A,7,0.0,A,7,36,A,7,956,A,7,60,A,7,1.5,A,7,11200,A,7,77777,A,7,0.9,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
03/17/2001,10:00,908,1381,698,2,8,959,2,15,66,2,8,73300,2,8,95500,2,15,10300,2,8,1860,2,19,0,B,8,0,B,8,16.6,B,8,-1.4,B,8,29,A,7,956,B,8,360,B,8,1.5,B,8,-9900,?,0,14048,B,8,0.8,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
03/17/2001,11:00,1049,1381,817,2,8,987,2,15,64,2,8,85700,2,8,98900,2,15,10300,2,8,2160,2,19,1,E,9,0,E,9,17.0,A,7,-3.0,A,7,25,A,7,956,A,7,290,A,7,1.5,A,7,11200,A,7,6096,A,7,0.8,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
03/17/2001,12:00,1117,1381,889,2,8,1001,2,15,77,2,8,92900,2,8,100400,2,15,11400,2,8,2750,2,19,2,E,9,1,E,9,19.0,A,7,-3.0,A,7,22,A,7,956,A,7,300,A,7,3.1,A,7,11200,A,7,6096,A,7,0.8,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
03/17/2001,13:00,1108,1381,872,2,8,966,2,15,94,2,8,90500,2,8,96800,2,15,12600,2,8,3060,2,19,1,E,9,1,E,9,21.0,A,7,-3.0,A,7,19,A,7,955,A,7,290,A,7,4.1,A,7,11200,A,7,77777,A,7,0.8,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
03/17/2001,14:00,1023,1381,759,2,8,799,2,15,166,2,8,81000,2,8,81600,2,15,20400,2,8,5120,2,19,0,E,9,0,E,9,22.0,A,7,-2.0,A,7,20,A,7,955,A,7,360,A,7,6.7,A,7,11200,A,7,77777,A,7,0.8,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
03/17/2001,15:00,867,1381,632,2,8,831,2,15,109,2,8,66500,2,8,83100,2,15,14200,2,8,2620,2,19,0,E,9,0,E,9,22.0,A,7,-3.0,A,7,18,A,7,954,A,7,360,A,7,6.2,A,7,11200,A,7,77777,A,7,0.8,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
03/17/2001,16:00,651,1381,504,2,8,884,2,15,86,2,8,52400,2,8,85800,2,15,11800,2,8,1770,2,19,1,E,9,0,E,9,22.0,A,7,-2.0,A,7,20,A,7,954,A,7,360,A,7,5.7,A,7,11200,A,7,6096,A,7,0.8,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
03/17/2001,17:00,390,1381,283,2,8,707,2,15,83,2,8,28800,2,8,60600,2,15,11700,2,8,1480,2,19,1,E,9,1,E,9,21.0,A,7,-2.0,A,7,21,A,7,954,A,7,10,A,7,7.2,A,7,11200,A,7,6096,A,7,0.8,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
03/17/2001,18:00,108,1208,35,2,8,324,2,15,10,2,8,4300,2,8,21200,2,15,2300,2,8,310,2,19,4,E,9,2,E,9,19.0,A,7,-2.0,B,8,24,A,7,945,A,7,340,A,7,3.1,A,7,11300,A,7,6000,A,7,0.8,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
03/17/2001,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,1,E,9,18.0,A,7,-2.0,A,7,25,A,7,955,A,7,10,A,7,3.1,A,7,11200,A,7,6096,A,7,0.8,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
03/17/2001,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,2,E,9,17.0,A,7,-3.0,A,7,25,A,7,954,A,7,0,A,7,0.0,A,7,11200,A,7,6096,A,7,0.8,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
03/17/2001,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,16.0,A,7,-1.0,A,7,31,A,7,955,A,7,280,A,7,4.1,A,7,11200,A,7,6096,A,7,0.8,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
03/17/2001,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,13.0,A,7,-1.0,A,7,38,A,7,955,A,7,30,A,7,1.5,A,7,11200,A,7,77777,A,7,0.8,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
03/17/2001,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,13.0,A,7,-1.0,A,7,38,A,7,955,A,7,240,A,7,1.5,A,7,11200,A,7,77777,A,7,0.9,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
03/17/2001,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,11.0,A,7,0.0,A,7,47,A,7,955,A,7,0,A,7,0.0,A,7,11200,A,7,77777,A,7,1.0,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
03/18/2001,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,A,7,3,E,9,12.0,A,7,0.0,A,7,44,A,7,954,A,7,310,A,7,4.1,A,7,11200,A,7,77777,A,7,1.0,E,8,0.062,F,8,0.170,F,8,-9900,-9900,?,0
03/18/2001,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,A,7,2,E,9,13.0,A,7,0.0,A,7,41,A,7,955,A,7,280,A,7,2.6,A,7,11200,A,7,77777,A,7,1.1,E,8,0.062,F,8,0.170,F,8,-9900,-9900,?,0
03/18/2001,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,A,7,3,E,9,11.0,A,7,1.0,A,7,50,A,7,954,A,7,310,A,7,4.1,A,7,11200,A,7,77777,A,7,1.2,E,8,0.062,F,8,0.170,F,8,-9900,-9900,?,0
03/18/2001,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,B,8,2,B,8,11.2,B,8,0.9,B,8,49,A,7,955,B,8,340,B,8,2.1,B,8,-9900,?,0,77777,B,8,1.3,E,8,0.062,F,8,0.170,F,8,-9900,-9900,?,0
03/18/2001,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,11.0,A,7,1.0,A,7,50,A,7,955,A,7,0,A,7,0.0,A,7,11200,A,7,77777,A,7,1.3,E,8,0.062,F,8,0.170,F,8,-9900,-9900,?,0
03/18/2001,06:00,2,173,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,0,E,9,0,E,9,11.0,A,7,1.0,A,7,50,A,7,956,A,7,350,A,7,1.5,A,7,11200,A,7,77777,A,7,1.4,E,8,0.062,F,8,0.170,F,8,-9900,-9900,?,0
03/18/2001,07:00,177,1380,64,2,8,274,2,15,29,2,8,6600,2,8,17400,2,15,4400,2,8,530,2,19,0,E,9,0,E,9,9.0,A,7,0.0,A,7,53,A,7,957,A,7,350,A,7,1.5,A,7,11200,A,7,77777,A,7,1.5,E,8,0.062,F,8,0.170,F,8,-9900,-9900,?,0
03/18/2001,08:00,459,1380,264,2,8,530,2,15,87,2,8,27200,2,8,47900,2,15,11200,2,8,1630,2,19,3,E,9,3,E,9,13.0,A,7,0.0,A,7,41,A,7,958,A,7,10,A,7,1.5,A,7,11200,A,7,77777,A,7,1.5,E,8,0.062,F,8,0.170,F,8,-9900,-9900,?,0
03/18/2001,09:00,711,1380,485,2,8,732,2,15,107,2,8,51400,2,8,72800,2,15,13700,2,8,2350,2,19,0,E,9,0,E,9,16.0,A,7,0.0,A,7,34,A,7,959,A,7,320,A,7,1.5,A,7,11200,A,7,77777,A,7,1.6,E,8,0.062,F,8,0.170,F,8,-9900,-9900,?,0
03/18/2001,10:00,914,1380,672,2,8,871,2,15,93,2,8,69800,2,8,86600,2,15,12200,2,8,2190,2,19,0,E,9,0,E,9,20.0,A,7,0.0,A,7,26,A,7,961,A,7,0,A,7,0.0,A,7,11200,A,7,77777,A,7,1.7,E,8,0.062,F,8,0.170,F,8,-9900,-9900,?,0
03/18/2001,11:00,1054,1380,783,2,8,892,2,15,99,2,8,81100,2,8,89200,2,15,12800,2,8,2820,2,19,0,E,9,0,E,9,23.0,A,7,-1.0,A,7,20,A,7,960,A,7,0,A,7,0.0,A,7,11200,A,7,77777,A,7,1.6,E,8,0.062,F,8,0.170,F,8,-9900,-9900,?,0
03/18/2001,12:00,1122,1380,865,2,8,917,2,15,117,2,8,89200,2,8,91700,2,15,14300,2,8,3540,2,19,0,E,9,0,E,9,24.0,A,7,-1.0,A,7,19,A,7,960,A,7,40,A,7,2.6,A,7,11200,A,7,77777,A,7,1.6,E,8,0.062,F,8,0.170,F,8,-9900,-9900,?,0
03/18/2001,13:00,1113,1380,847,2,8,863,2,15,149,2,8,89300,2,8,87000,2,15,18900,2,8,5100,2,19,0,E,9,0,E,9,24.0,A,7,-1.0,A,7,19,A,7,959,A,7,0,A,7,0.0,A,7,11200,A,7,77777,A,7,1.5,E,8,0.062,F,8,0.170,F,8,-9900,-9900,?,0
